Area,Bedrooms,Bathrooms,Stories,Parking,Age,Locality Rating,Price,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,City_Pune,Furnishing_Semi-Furnished,Furnishing_Unfurnished,Main Road_Yes,Guest Room_Yes,Basement_Yes,Water Supply_Both,Water Supply_Corporation,Air Conditioning_Yes,Preferred Tenant_Company,Preferred Tenant_Family
4626,4,2,1,0,40,6,1272272,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
3969,5,2,2,0,6,3,1593467,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
1652,1,3,1,1,14,1,903357,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0
4603,1,2,3,0,39,1,747843,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
571,1,1,1,0,18,3,334635,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
1858,1,2,3,1,42,4,654708,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
3949,3,3,3,2,36,2,1344612,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4597,3,3,2,1,1,9,1725858,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2722,3,1,2,0,41,8,1137077,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
2036,5,3,3,1,47,3,1716030,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
3515,5,2,2,0,12,7,1234383,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
4490,5,3,1,0,39,4,1557948,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
3404,2,1,2,1,40,5,1054524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5536,5,3,2,0,42,4,1241941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
729,3,2,1,2,42,9,1120157,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1
4040,3,1,2,0,30,7,1304787,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
4294,2,2,3,1,15,4,715074,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
4507,2,1,1,2,41,8,1319237,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1741,5,3,3,2,43,2,1563011,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
4063,4,1,1,0,5,7,1283789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
615,2,1,3,1,27,1,784492,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
738,1,3,3,0,31,8,629371,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4462,3,2,2,0,43,6,1153329,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3108,1,3,3,1,9,5,1110591,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
3552,3,1,2,1,49,9,1044437,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
2150,3,3,1,0,17,9,1206641,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2821,2,1,3,2,3,3,1229069,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1109,2,3,3,0,8,9,1402725,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5719,1,3,1,2,6,9,1397218,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
5608,3,2,1,0,49,2,1099298,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
5787,1,1,3,1,7,5,1018457,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
4126,4,2,1,2,42,2,1406909,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
4042,1,1,2,1,6,1,1035898,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4393,5,3,1,1,40,7,1353524,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1
888,1,1,1,1,39,4,576060,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
446,5,2,3,1,2,5,1685191,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
3759,5,2,2,1,16,4,1445508,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5273,5,2,1,0,1,6,1684531,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
5535,4,1,2,2,14,2,1595067,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
5206,1,2,2,0,45,8,1098239,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
800,1,2,2,0,28,4,574535,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1
4390,4,2,3,0,49,8,1349089,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3557,3,3,1,1,47,3,1325960,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1
4745,2,3,3,0,21,5,1163366,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
790,1,1,1,2,3,3,832438,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
4253,2,1,1,0,5,7,1035611,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
4830,4,2,3,1,37,3,1831995,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1028,3,3,2,2,25,8,1314587,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
4632,3,2,2,2,10,9,1726704,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
3330,3,2,1,2,25,2,1436971,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1921,4,3,3,2,16,3,1426561,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
1226,5,3,2,0,23,7,1544297,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
5222,5,3,2,1,27,5,2016631,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
1900,2,1,1,2,34,10,921131,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3694,5,1,1,2,30,7,1494104,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
5485,5,2,3,1,12,2,1835660,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2819,3,1,1,0,34,4,906422,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
1334,3,3,2,2,15,1,1414111,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
3442,2,3,2,0,14,5,1107532,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
4897,1,1,2,0,42,8,1110313,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
1866,2,2,2,0,17,1,713343,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
3961,2,2,3,0,46,7,901122,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1014,4,1,3,2,36,7,1425438,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
5792,4,2,1,2,47,7,1522350,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1582,2,2,1,0,47,1,872167,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
3623,2,2,1,0,48,3,977976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3067,2,3,3,1,40,2,1373509,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
5617,5,3,2,1,26,5,1727047,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
530,4,1,1,1,34,2,770148,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
5690,2,3,2,2,44,5,1284065,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
3383,3,2,1,1,34,5,1113468,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4678,3,3,1,2,27,4,1225314,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
4859,5,1,1,2,38,7,1621120,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
438,5,3,1,2,37,10,1478852,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
4359,1,2,1,2,8,6,1159983,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
3987,1,2,2,1,11,2,1206490,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
5868,1,1,1,0,14,4,765391,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1320,5,3,2,0,20,7,1659124,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
3169,5,3,3,0,34,9,1684793,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
4511,5,3,1,1,41,9,1388019,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
892,3,2,2,0,32,3,1125337,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
5945,5,1,3,1,18,1,1632081,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1531,3,3,3,1,22,9,1362062,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
3921,1,2,3,1,12,8,1240380,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
710,1,2,2,0,43,7,854623,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0
1138,1,2,1,0,0,6,748744,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
3641,2,3,1,0,28,10,997567,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
945,2,3,2,2,23,7,905806,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2861,4,3,1,1,15,9,1467336,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
4746,4,3,2,2,24,6,1620738,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
5254,4,3,1,1,22,10,1513939,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2204,2,3,3,0,27,3,1293155,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3612,2,3,1,1,46,3,1235398,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
5793,4,3,2,1,15,4,1659526,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
4210,4,3,2,2,42,10,1707911,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0
1213,5,2,3,1,37,10,1780783,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4524,4,3,2,0,10,8,1398547,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5453,5,1,1,1,2,10,1755288,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2432,3,2,1,1,14,9,1157721,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1
4972,2,3,3,1,0,8,1476268,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
4813,4,1,2,2,6,10,1464862,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
644,2,3,3,1,0,2,742206,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5243,2,1,1,1,48,4,913863,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5192,2,1,3,2,31,4,1133079,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
671,3,1,2,2,8,2,997483,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3911,1,1,3,2,28,8,1013735,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
2171,4,2,2,2,25,3,1390799,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
1662,1,2,2,0,22,2,939016,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2824,1,1,1,0,44,7,740268,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
4761,1,3,1,1,42,1,1234533,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1320,2,1,1,0,28,6,500828,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
3830,5,2,2,1,37,3,1261712,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4835,2,3,3,0,32,3,1211203,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
4884,2,2,2,2,6,5,1354515,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
3024,1,2,1,2,11,3,448971,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4160,2,3,1,0,30,4,918132,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
2450,1,1,3,0,31,3,784397,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
3900,5,1,1,1,19,7,1538206,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1565,4,1,1,1,16,3,983776,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
775,1,1,1,1,35,10,591267,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
2433,5,3,3,2,2,4,1473405,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
545,4,3,2,2,0,2,1453648,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4788,3,3,1,2,49,2,1160609,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
831,1,2,3,2,26,9,729415,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1104,1,3,1,1,46,1,868845,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
3032,3,1,3,2,39,1,1375084,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
4894,3,2,1,2,32,10,1526748,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1363,1,1,3,2,19,1,770773,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
2634,3,1,1,2,13,3,739774,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
2441,2,3,2,0,35,2,1133934,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2228,4,3,1,1,4,3,1357948,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
2508,4,1,3,1,22,5,1432170,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
4468,4,1,1,2,44,9,1543807,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1338,2,2,2,0,14,2,579214,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5205,3,3,1,1,5,1,1523754,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
1206,5,2,3,1,32,6,1169866,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1863,3,2,3,2,18,3,1553140,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
5821,1,2,2,2,12,7,1180016,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
3815,4,1,3,1,28,6,1354804,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0
410,3,2,1,1,5,7,995614,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
5581,5,2,1,0,14,5,1187018,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2268,1,1,1,1,15,1,679644,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
5267,2,3,3,1,23,3,1235618,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5829,2,3,1,2,22,3,1494684,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
1284,5,2,1,1,47,7,1462548,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
3964,1,1,1,2,9,3,1197563,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
1789,4,3,2,1,40,5,1332289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3801,3,2,3,1,40,4,1526161,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
4721,1,2,3,1,48,4,1471274,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1224,2,1,3,0,16,7,765290,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
2665,5,2,2,2,48,1,1324661,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
1336,5,3,3,0,43,7,1695674,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
3200,3,1,2,1,44,8,1032604,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
2953,5,3,2,0,29,3,1881770,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
4245,5,3,3,2,43,3,2028524,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2196,1,3,1,1,45,4,1098856,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
453,4,2,1,0,9,6,1073047,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1126,3,2,3,0,18,7,1043146,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3136,1,3,3,2,28,1,1057238,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0
3570,4,3,2,0,1,4,1585138,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
5539,1,1,3,2,35,7,1187508,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2313,1,1,2,1,18,2,420316,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0
1996,5,2,3,1,6,1,1302153,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
2314,4,2,1,0,25,1,823018,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
2866,3,1,1,1,14,10,1252649,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3137,3,3,3,1,46,6,1681571,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
1249,4,2,2,0,37,5,999000,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1
2509,5,3,1,1,2,1,1471297,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
402,2,1,2,0,37,10,971327,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
4655,1,2,3,2,15,3,971333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4469,5,2,3,2,1,7,1618099,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
5276,4,1,1,2,30,9,1484535,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
1292,1,2,3,0,27,9,1069219,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2430,3,1,1,0,6,6,742483,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3560,2,2,2,1,29,3,925269,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2776,3,1,1,1,42,1,750669,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5075,4,2,1,1,6,3,1496501,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
2333,1,3,2,1,35,10,1004961,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1780,4,3,1,1,28,2,1014513,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4081,1,3,1,0,23,5,898365,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
1690,5,2,3,0,38,8,1789806,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
2040,2,2,2,2,3,5,935365,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5447,5,3,1,2,28,1,1638669,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
3082,5,3,2,2,43,3,1497935,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1387,4,1,2,2,4,5,1185691,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0
1618,2,1,1,0,28,7,682794,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5416,1,1,3,0,29,5,1256184,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1755,1,3,2,0,28,10,850428,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
4665,3,3,1,1,25,5,1355719,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
5016,1,3,2,1,18,7,1287935,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
5982,4,1,3,2,25,8,1930937,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4535,5,2,3,1,36,8,1376138,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1960,5,3,3,0,26,7,1559997,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
1818,5,2,1,2,29,3,1628670,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
1354,2,2,1,2,29,2,967049,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1383,1,2,3,1,2,1,764679,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1374,4,1,1,2,42,6,1016680,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
4533,2,2,3,1,6,9,1344012,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
5770,3,3,1,1,48,3,1503820,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
4372,4,1,3,2,8,5,1499419,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0
5695,4,3,2,1,40,9,1905697,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1313,4,3,3,1,41,9,1231974,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4949,5,1,3,1,12,7,1292382,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
436,4,3,1,1,14,4,1242739,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
3787,1,3,1,2,4,2,1086924,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2111,4,1,1,0,28,2,1034991,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
3420,5,3,1,0,34,4,1467671,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
1195,4,2,1,1,26,1,1234411,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
4436,3,3,1,1,26,4,1463541,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5468,3,2,2,1,7,6,1446046,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
5088,5,3,3,0,31,6,1702022,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
5633,1,1,3,1,19,7,1044847,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0
3511,1,1,3,2,9,5,1264650,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1724,2,3,2,2,12,9,1165381,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
717,5,1,3,2,28,2,1078661,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2796,4,3,2,0,34,2,1389210,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2562,5,1,2,1,7,4,1515188,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0
3145,2,2,2,1,28,4,1135727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5842,5,3,3,1,30,4,1639617,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1991,5,2,2,0,40,1,955901,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
3511,2,2,3,0,29,4,1459163,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
4330,1,3,3,0,21,5,1392331,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2396,4,2,1,0,20,9,1537602,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1712,2,3,1,2,11,3,1026970,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1685,3,2,2,0,10,3,1058578,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
4711,1,3,2,0,1,5,1220765,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
2783,3,3,3,0,49,10,1492680,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
3639,1,1,2,1,40,6,982377,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
2539,4,3,2,1,1,3,1429797,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
2104,4,3,3,1,33,1,1179047,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
762,5,2,2,2,2,10,1809669,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
3004,3,3,2,2,15,8,1671138,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
2116,1,1,3,0,3,1,711194,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
5689,4,2,3,1,22,2,1569321,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4851,2,2,1,2,49,3,1090895,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
4686,4,1,3,1,19,6,1510962,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
4138,2,2,1,2,24,4,771598,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2869,1,2,2,2,29,4,975514,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5195,4,2,3,0,17,9,1702868,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0
956,4,2,3,0,41,6,1471685,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1225,1,1,3,2,10,2,1014481,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
3208,4,1,2,0,28,7,1355724,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
5550,2,2,1,2,16,3,1404774,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
4921,4,2,2,2,25,9,1662932,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
3119,3,1,2,1,22,6,1056961,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
3908,5,1,3,0,47,8,1445621,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
4141,2,1,1,0,19,1,496974,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1974,3,2,2,0,44,2,817191,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4398,1,2,3,1,1,6,1239096,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
2529,2,3,2,1,23,3,1169871,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2803,5,1,2,1,30,1,1159808,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3729,5,2,3,0,26,6,1506236,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1
988,1,1,3,0,1,5,518240,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2412,1,2,1,0,13,9,761255,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
1947,2,1,2,1,3,6,926295,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
694,4,2,3,1,48,5,1130411,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
2385,1,3,3,2,12,1,1374106,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
5743,4,3,1,1,35,1,1364997,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
3517,3,1,1,2,34,1,1095571,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
2090,5,2,3,0,43,7,1091187,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1536,4,2,1,1,7,6,1661275,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
5752,5,1,3,0,1,5,1374147,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
2464,4,2,2,0,5,4,1012546,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4855,3,1,1,0,30,8,1133850,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
5195,1,2,2,0,9,8,1212329,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
4943,3,1,2,1,43,5,1260209,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1
5170,1,2,2,0,20,4,1003792,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
1407,1,1,3,2,41,2,928703,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5845,5,2,2,1,9,7,1796401,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2914,3,3,2,0,22,5,1135020,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0
3926,4,2,2,1,2,3,1549371,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
5081,3,1,3,2,31,9,1676664,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
